DataSet,135,Constraints,0,run,0,fit,30,lates,6,expired,0,imbalance,0,low,0,med,0,high,0,Evals,195292,MiilsEval,2.172500665669869,elapsed,424272
DataSet,135,Constraints,0,run,1,fit,60,lates,12,expired,0,imbalance,0,low,0,med,0,high,0,Evals,162454,MiilsEval,2.2146207541827225,elapsed,359774
DataSet,135,Constraints,0,run,2,fit,40,lates,8,expired,0,imbalance,0,low,0,med,0,high,0,Evals,184910,MiilsEval,2.2200205505380994,elapsed,410504
DataSet,135,Constraints,0,run,3,fit,25,lates,5,expired,0,imbalance,0,low,0,med,0,high,0,Evals,224489,MiilsEval,2.2096895616266274,elapsed,496051
DataSet,135,Constraints,0,run,4,fit,40,lates,8,expired,0,imbalance,0,low,0,med,0,high,0,Evals,181085,MiilsEval,2.228318193113731,elapsed,403515
DataSet,135,Constraints,0,run,5,fit,35,lates,7,expired,0,imbalance,0,low,0,med,0,high,0,Evals,197147,MiilsEval,2.196254571461904,elapsed,432985
DataSet,135,Constraints,0,run,6,fit,45,lates,9,expired,0,imbalance,0,low,0,med,0,high,0,Evals,201682,MiilsEval,2.2264902172727363,elapsed,449043
DataSet,135,Constraints,0,run,7,fit,25,lates,5,expired,0,imbalance,0,low,0,med,0,high,0,Evals,250000,MiilsEval,2.224992,elapsed,556248
DataSet,135,Constraints,0,run,8,fit,65,lates,13,expired,0,imbalance,0,low,0,med,0,high,0,Evals,205024,MiilsEval,2.276938309661308,elapsed,466827
DataSet,135,Constraints,0,run,9,fit,40,lates,8,expired,0,imbalance,0,low,0,med,0,high,0,Evals,198597,MiilsEval,2.360529111718707,elapsed,468794
DataSet,135,Constraints,10,run,0,fit,208,lates,11,expired,0,imbalance,0,low,28,med,25,high,0,Evals,236195,MiilsEval,13.356231080251487,elapsed,3154675
DataSet,135,Constraints,10,run,1,fit,187,lates,6,expired,0,imbalance,2,low,27,med,24,high,0,Evals,240566,MiilsEval,3.2720874936607833,elapsed,787153
DataSet,135,Constraints,10,run,2,fit,222,lates,13,expired,0,imbalance,0,low,27,med,26,high,0,Evals,250000,MiilsEval,3.237312,elapsed,809328
DataSet,135,Constraints,10,run,3,fit,194,lates,9,expired,0,imbalance,0,low,24,med,25,high,0,Evals,250000,MiilsEval,3.2072,elapsed,801800
DataSet,135,Constraints,10,run,4,fit,199,lates,10,expired,0,imbalance,1,low,24,med,24,high,0,Evals,250000,MiilsEval,3.316888,elapsed,829222
