DataSet,665,Constraints,0,run,0,fit,55,lates,11,expired,0,imbalance,0,low,0,med,0,high,0,Evals,164461,MiilsEval,1.925702750196095,elapsed,316703
DataSet,665,Constraints,0,run,1,fit,95,lates,19,expired,0,imbalance,0,low,0,med,0,high,0,Evals,125845,MiilsEval,2.0557749612618696,elapsed,258709
DataSet,665,Constraints,0,run,2,fit,50,lates,10,expired,0,imbalance,0,low,0,med,0,high,0,Evals,212230,MiilsEval,2.0730999387457003,elapsed,439974
DataSet,665,Constraints,0,run,3,fit,60,lates,12,expired,0,imbalance,0,low,0,med,0,high,0,Evals,225397,MiilsEval,2.055231436088324,elapsed,463243
DataSet,665,Constraints,0,run,4,fit,40,lates,8,expired,0,imbalance,0,low,0,med,0,high,0,Evals,196696,MiilsEval,2.0761784682962543,elapsed,408376
DataSet,665,Constraints,0,run,5,fit,40,lates,8,expired,0,imbalance,0,low,0,med,0,high,0,Evals,247482,MiilsEval,2.0658754980160174,elapsed,511267
DataSet,665,Constraints,0,run,6,fit,60,lates,12,expired,0,imbalance,0,low,0,med,0,high,0,Evals,180314,MiilsEval,2.0092006167019756,elapsed,362287
DataSet,665,Constraints,0,run,7,fit,65,lates,13,expired,0,imbalance,0,low,0,med,0,high,0,Evals,182049,MiilsEval,2.0547270240429776,elapsed,374061
DataSet,665,Constraints,0,run,8,fit,50,lates,10,expired,0,imbalance,0,low,0,med,0,high,0,Evals,188668,MiilsEval,2.069582547119808,elapsed,390464
DataSet,665,Constraints,0,run,9,fit,70,lates,14,expired,0,imbalance,0,low,0,med,0,high,0,Evals,156106,MiilsEval,2.097619566192203,elapsed,327451
DataSet,665,Constraints,10,run,0,fit,50,lates,10,expired,0,imbalance,0,low,0,med,0,high,0,Evals,174188,MiilsEval,2.7539497554366545,elapsed,479705
DataSet,665,Constraints,10,run,1,fit,81,lates,16,expired,0,imbalance,0,low,1,med,0,high,0,Evals,155758,MiilsEval,18.365047060183105,elapsed,2860503
DataSet,665,Constraints,10,run,2,fit,75,lates,15,expired,0,imbalance,0,low,0,med,0,high,0,Evals,126822,MiilsEval,2.5082241251517874,elapsed,318098
DataSet,665,Constraints,10,run,3,fit,56,lates,11,expired,0,imbalance,0,low,1,med,0,high,0,Evals,190995,MiilsEval,2.621042435665855,elapsed,500606
DataSet,665,Constraints,10,run,4,fit,66,lates,13,expired,0,imbalance,0,low,1,med,0,high,0,Evals,163728,MiilsEval,2.675241864555849,elapsed,438012
DataSet,665,Constraints,10,run,5,fit,70,lates,14,expired,0,imbalance,0,low,0,med,0,high,0,Evals,179402,MiilsEval,2.6598142718587305,elapsed,477176
DataSet,665,Constraints,10,run,6,fit,65,lates,13,expired,0,imbalance,0,low,0,med,0,high,0,Evals,204738,MiilsEval,2.711147906104387,elapsed,555075
DataSet,665,Constraints,10,run,7,fit,35,lates,7,expired,0,imbalance,0,low,0,med,0,high,0,Evals,241969,MiilsEval,2.7062598927961847,elapsed,654831
