Driver,Group,Duties,Final Year, Expires Week,Training Week, Training Day
    0,OFF,1:1:2:2:1:1:1:1:1:1:2:1:2:1:1:2:2:1:1:1:2:2:2:2:2:1:1:1:2:2:1:1:2:1:2:1:2:2:1:1:,false,31
    1,OFF,2:1:1:2:1:1:2:1:2:2:2:1:2:1:2:1:1:1:1:1:1:1:2:2:1:1:2:1:2:1:2:2:2:1:2:2:2:2:1:1:,false,10
    2,OFF,1:1:1:2:1:2:1:2:2:2:1:1:1:2:2:2:2:1:2:1:2:2:2:2:1:2:2:1:1:1:2:1:1:1:2:2:2:2:2:2:,false,25
    3,OFF,2:1:2:1:1:1:2:2:1:2:2:1:2:2:2:1:2:1:2:1:1:2:2:1:1:1:1:2:2:2:2:1:1:1:2:1:1:2:1:1:,true,22
    4,OFF,1:1:2:1:2:2:1:1:2:1:1:1:2:1:2:2:1:1:2:2:1:2:1:1:2:1:1:1:2:1:1:2:2:2:1:1:1:2:2:1:,false,17
    5,OFF,2:2:2:1:1:1:1:1:1:2:2:1:1:2:2:2:1:2:2:2:2:2:2:2:2:2:1:1:2:2:1:1:1:1:2:2:1:2:1:1:,true,17
    6,OFF,1:1:2:2:2:1:2:1:2:2:1:1:2:2:1:2:1:2:1:2:2:1:1:2:1:2:1:1:2:1:2:1:1:1:2:2:2:2:1:2:,false,19
    7,OFF,1:2:2:1:2:2:1:1:2:1:2:1:2:1:2:1:2:2:1:2:2:1:1:2:1:1:2:1:2:2:1:2:2:2:2:1:1:1:1:1:,false,16
    8,OFF,1:2:2:2:1:2:2:2:1:2:1:2:2:1:2:2:1:1:1:1:2:1:1:2:2:2:2:1:2:2:2:1:2:1:1:1:1:1:1:1:,false,7
    9,OFF,1:1:1:1:1:1:1:2:2:1:2:1:2:1:1:2:2:1:1:1:1:2:1:1:1:2:2:2:2:1:2:2:1:1:2:1:1:1:1:2:,true,19
   10,OFF,2:1:2:1:1:1:1:2:2:1:1:2:2:2:1:2:2:1:2:1:1:2:1:1:1:2:1:2:2:2:2:2:1:2:2:2:2:2:2:2:,false,23
   11,OFF,1:2:1:1:2:1:2:2:2:1:1:1:1:2:1:1:1:2:1:1:2:1:1:1:1:1:1:2:1:1:1:2:2:2:2:1:2:2:1:1:,false,11
   12,OFF,2:1:2:1:1:2:1:2:1:1:1:1:2:1:2:1:1:2:1:1:2:1:1:2:1:2:1:1:1:1:2:2:2:2:2:2:2:1:1:2:,false,3
   13,OFF,2:1:2:2:1:1:2:1:1:2:1:1:1:2:2:2:2:2:2:2:2:2:1:2:1:1:1:1:1:2:1:1:1:1:2:1:2:1:1:2:,false,15
   14,OFF,1:1:2:2:2:2:2:1:1:1:1:1:2:2:2:1:1:1:1:1:2:1:1:1:1:1:2:1:1:1:2:1:1:1:1:2:1:2:1:2:,false,14
   15,OFF,2:2:1:1:1:2:1:2:1:1:2:1:1:1:2:2:2:1:2:2:2:1:2:1:2:1:1:1:2:1:1:1:2:1:1:2:2:1:2:1:,false,2
   16,OFF,1:2:1:1:2:1:1:1:1:2:2:2:1:1:1:1:1:2:1:1:1:2:2:2:2:1:2:1:1:2:1:1:2:1:2:2:2:2:1:1:,false,25
   17,OFF,1:1:2:2:1:2:1:2:2:2:2:2:2:1:2:1:1:1:2:2:1:1:2:1:2:1:1:2:1:1:1:2:1:1:1:2:1:2:2:2:,false,10
   18,OFF,2:1:1:2:1:1:2:1:2:2:1:1:2:1:2:1:1:1:1:1:2:1:2:1:2:2:1:1:1:2:1:2:2:1:1:1:2:1:2:1:,false,21
   19,OFF,2:1:2:2:2:1:2:2:1:2:2:2:1:1:1:1:1:2:1:1:2:1:1:1:1:2:2:1:1:1:1:1:1:1:2:2:2:1:2:2:,true,14
   20,OFF,2:1:1:2:1:2:2:1:2:2:2:2:2:1:2:2:1:1:1:1:2:2:2:2:1:2:1:1:2:2:2:2:1:1:2:2:2:1:2:1:,true,30
   21,OFF,2:2:2:2:1:2:2:2:2:1:2:2:1:1:2:1:1:1:1:2:1:1:2:1:2:1:1:2:1:2:2:2:2:2:1:2:1:2:2:1:,false,13
   22,OFF,2:2:1:2:2:1:1:2:1:1:1:2:2:2:2:1:1:2:2:1:1:1:2:1:2:1:2:2:1:2:1:2:2:1:2:2:1:1:2:1:,false,4
   23,OFF,2:2:1:1:2:1:1:1:1:2:2:1:1:1:2:2:1:1:2:2:1:2:1:1:2:2:2:2:2:2:1:2:1:2:2:1:2:2:2:1:,false,1
   24,OFF,2:1:1:2:1:1:2:1:1:1:1:1:1:2:1:2:2:1:2:2:2:1:1:2:2:2:1:1:1:2:1:2:1:2:2:2:2:2:1:2:,false,25
   25,OFF,2:2:2:2:2:2:1:2:1:2:2:1:1:1:2:1:2:2:1:2:1:1:1:2:1:1:2:1:1:1:2:1:1:2:2:1:2:1:2:1:,false,5
   26,OFF,1:1:2:2:2:1:1:2:2:2:2:2:2:2:1:2:1:2:2:1:1:1:2:2:2:2:2:1:2:2:2:2:2:1:2:2:2:2:1:1:,false,22
   27,OFF,1:1:2:2:2:1:2:2:1:1:1:1:1:2:1:1:2:1:2:1:1:1:2:2:2:2:1:2:1:1:2:1:1:2:2:2:1:1:1:2:,false,24
   28,OFF,2:2:1:1:2:1:1:1:2:1:2:2:1:1:2:1:1:2:1:1:1:2:1:1:1:1:1:1:1:2:1:2:2:1:2:1:1:1:1:2:,false,11
   29,OFF,1:2:1:1:2:2:2:1:2:2:2:2:1:1:1:1:1:1:1:2:2:1:1:2:1:1:2:2:2:2:2:1:1:2:2:2:1:1:1:2:,false,7
   30,OFF,2:1:1:1:2:1:1:1:1:2:2:2:2:1:2:1:1:2:2:1:1:2:1:1:1:2:2:2:2:1:2:2:1:1:2:2:1:1:2:2:,false,9
   31,OFF,1:1:1:1:2:2:1:2:1:2:2:2:1:1:2:1:2:2:2:2:2:2:2:1:2:1:1:1:2:1:2:2:2:1:2:1:1:2:1:2:,false,23
   32,OFF,2:2:1:2:1:2:2:2:2:1:1:2:2:1:2:2:1:1:2:1:2:2:1:2:1:1:1:1:1:2:2:1:1:1:1:1:2:2:2:1:,false,6
   33,OFF,2:2:2:1:2:1:2:1:1:1:2:1:1:2:1:2:2:1:1:2:2:2:1:2:1:1:2:2:1:1:2:1:2:2:2:1:1:1:2:2:,false,24
   34,OFF,2:1:2:2:2:2:2:2:1:1:1:1:1:1:2:1:2:2:2:2:2:1:2:2:2:2:1:1:2:1:2:1:1:1:1:2:1:2:1:1:,false,4
   35,OFF,2:2:1:2:2:1:2:1:2:1:2:1:2:2:2:1:1:1:2:1:1:2:2:1:1:1:1:1:2:2:1:2:2:1:2:1:1:1:1:1:,false,31
   36,OFF,1:1:1:1:2:1:2:1:1:2:2:1:1:1:1:2:1:1:1:1:2:2:1:2:2:1:1:1:1:2:2:2:1:2:2:1:1:2:1:2:,false,34
   37,OFF,2:2:2:1:1:1:1:2:1:1:1:2:1:1:2:1:1:1:2:1:2:2:2:2:1:2:1:1:1:1:1:2:1:1:1:1:1:2:1:2:,false,14
   38,OFF,1:2:1:2:2:2:2:2:2:2:2:1:1:1:2:2:2:2:2:1:1:2:2:2:2:1:2:1:1:2:1:1:1:2:1:2:1:2:2:2:,false,33
   39,OFF,1:2:1:1:2:1:2:1:2:1:1:2:2:1:1:2:2:1:2:2:1:1:2:1:2:2:1:1:1:1:1:1:1:2:1:2:2:1:2:1:,true,5
   40,OFF,2:2:2:1:1:2:2:2:2:1:1:2:1:2:1:2:2:2:2:1:2:2:1:1:1:1:1:1:2:1:2:2:1:2:1:2:2:2:1:2:,false,8
   41,OFF,2:2:1:2:2:2:2:1:2:2:2:2:1:1:1:1:2:2:2:1:2:2:2:2:1:1:2:2:1:1:1:1:1:1:1:2:2:1:2:1:,false,30
   42,OFF,1:1:1:2:2:2:2:1:1:1:1:2:1:2:2:2:2:2:1:1:1:2:2:2:1:1:1:2:2:1:1:2:1:2:2:2:2:1:1:1:,false,18
   43,OFF,2:2:1:2:1:2:2:2:2:2:2:2:1:1:1:1:1:1:1:1:1:2:2:1:1:1:1:1:2:2:1:2:1:2:1:1:2:1:2:2:,false,12
   44,OFF,1:2:2:1:2:2:1:2:2:1:1:2:2:1:1:2:1:2:2:1:2:2:1:2:2:1:2:1:1:2:1:1:1:2:2:2:2:1:2:2:,false,4
   45,OFF,1:2:2:2:2:2:1:1:1:2:1:1:1:2:1:1:2:1:2:1:1:2:1:1:2:1:2:2:2:1:1:1:2:2:1:2:2:2:2:1:,false,18
   46,OFF,2:2:2:1:2:1:1:1:1:2:1:2:1:1:2:2:1:2:2:1:1:1:1:1:2:2:1:1:1:2:1:1:1:1:1:1:1:2:1:2:,false,26
   47,OFF,1:1:1:1:1:2:1:2:2:2:2:2:1:1:2:2:2:2:2:2:2:2:1:1:1:2:1:2:2:1:2:2:2:2:1:1:1:2:2:2:,false,12
   48,OFF,1:1:1:1:1:2:2:1:2:2:1:1:1:1:2:2:1:2:1:2:1:1:2:1:2:1:1:2:2:2:1:1:1:2:1:1:2:1:1:1:,false,21
   49,OFF,1:2:2:1:1:2:2:1:2:1:1:1:1:1:2:2:1:2:2:1:2:2:2:1:2:2:1:1:2:1:2:1:1:2:2:1:2:2:2:2:,false,6
   50,LMC,2:2:2:2:2:1:1:2:2:2:2:2:2:1:1:2:1:2:1:1:1:2:2:2:2:2:1:1:2:2:1:1:1:1:2:1:1:1:1:1:,false,10
   51,LMC,2:1:1:2:2:2:2:2:1:1:1:2:1:1:2:2:2:2:2:2:1:2:2:2:2:1:1:2:1:2:2:2:1:2:2:2:2:1:2:1:,false,39
   52,LMC,1:2:2:2:1:1:1:1:1:1:1:1:1:2:2:1:1:2:1:1:2:1:2:1:1:2:2:1:2:1:2:2:2:1:1:1:2:2:1:2:,true,10
   53,LMC,1:1:2:2:2:1:2:2:1:2:1:1:2:2:2:1:1:2:1:2:2:2:2:2:2:1:2:1:2:2:2:1:1:1:1:1:1:1:2:2:,false,24
   54,LMC,2:2:2:2:1:2:2:1:2:1:2:2:1:1:2:2:2:1:2:2:1:2:1:1:1:1:1:2:1:2:2:1:2:2:1:2:2:1:1:1:,false,24
   55,LMC,2:1:1:2:2:1:2:2:1:2:1:1:2:2:1:2:2:2:2:2:1:1:2:1:1:2:1:1:2:1:2:2:2:2:2:2:2:2:1:1:,false,5
   56,LMC,1:2:1:1:2:2:1:1:2:1:2:1:1:1:1:2:1:1:1:2:2:1:1:1:1:1:2:2:1:1:2:1:2:1:1:2:1:2:1:1:,false,34
   57,LMC,1:2:2:1:1:1:1:1:2:2:2:1:2:1:2:2:1:2:2:2:2:2:2:1:2:2:2:2:2:1:1:2:1:2:1:2:2:2:1:1:,false,20
   58,LMC,1:1:2:1:2:1:1:2:1:2:2:2:1:2:1:2:1:1:1:2:1:2:2:2:1:2:1:1:2:1:2:2:2:2:2:2:2:1:1:2:,false,19
   59,LMC,1:1:1:2:2:1:2:2:1:1:2:1:2:2:2:2:1:1:2:1:1:1:2:2:1:2:1:2:1:2:1:2:2:1:2:1:1:1:2:1:,false,2
   60,LMC,1:1:1:2:1:1:2:1:1:1:1:2:1:1:2:2:1:2:2:2:2:2:1:2:1:1:1:1:2:2:1:1:1:1:1:2:2:2:2:1:,false,15
